CarAge,Mileage,EngineSize,HorsePower,FuelEfficiency,BrandValue,OwnerCount,Price
13,37920,3.4,407,22.8,7,2,4704568.35
14,147228,4.0,347,17.5,6,1,4012483.84
2,147180,1.1,110,10.5,5,2,3117155.52
6,167917,3.2,401,10.3,4,1,4054175.7
7,138872,1.2,216,24.6,8,4,3359532.49
3,239686,3.8,414,12.9,8,2,4754100.43
12,178784,1.2,247,8.6,5,3,2891782.68
1,138682,4.6,384,29.6,4,2,5021869.27
11,82603,3.8,394,29.6,2,1,4307032.32
9,38872,3.0,487,16.3,7,3,4938283.41
13,15728,2.8,236,8.6,5,5,2993322.75
2,100102,1.5,192,24.0,3,3,3583757.66
0,231391,2.2,143,26.3,9,3,3715849.2
7,127049,4.5,308,10.8,9,2,4614515.06
14,25583,4.6,318,11.0,8,3,4243550.41
2,90774,1.0,332,26.1,1,3,3870288.62
11,143335,3.4,321,28.3,3,1,3806873.14
9,131374,3.9,426,25.4,2,2,4273825.05
6,203522,3.5,180,12.4,4,1,3101201.75
9,225357,1.3,249,17.1,2,2,2883431.28
4,155528,1.9,257,21.2,8,5,3766330.41
9,96118,2.0,377,11.5,1,3,3461983.16
4,70942,4.3,276,12.6,4,2,4326033.82
13,18689,2.9,303,14.2,5,3,3583600.05
6,169006,2.9,93,19.2,4,3,2860120.04
14,38276,4.7,95,19.2,8,4,3686645.95
8,106968,3.5,450,25.9,2,1,4608106.15
11,155945,4.6,287,24.6,9,2,4168494.58
4,18050,2.8,415,28.1,2,5,4319149.04
0,71216,1.6,447,26.3,2,4,4847061.14
9,220516,4.7,79,13.6,2,1,2542639.51
9,89040,2.8,86,15.3,8,5,3018949.54
0,26644,1.7,314,19.0,3,5,4174632.86
14,67021,2.2,275,8.3,8,3,3342467.6
1,173197,1.2,327,27.9,7,1,4411473.55
13,202971,2.9,181,9.0,4,4,2399375.32
5,47291,4.4,274,15.1,7,2,4724297.07
8,171132,4.7,96,20.5,8,2,3585186.75
7,137610,4.7,140,19.4,6,4,3808989.28
12,172248,1.5,245,22.4,6,3,3307108.78
4,46520,2.5,271,19.6,3,3,3855217.47
0,30675,1.1,317,13.0,5,5,4169922.72
12,154359,4.4,187,12.4,2,1,3366068.86
6,5174,2.4,78,28.0,5,5,3204709.08
14,97268,3.5,155,13.8,5,2,3134839.79
4,39998,3.9,92,14.2,7,4,3855205.68
5,238663,2.7,309,17.1,4,1,3585168.54
12,189384,2.2,142,11.1,6,4,2402243.18
6,148184,4.8,96,19.2,9,1,4198189.58
2,110410,4.9,418,22.6,4,2,5435512.89
11,80225,2.2,150,25.3,6,2,3349312.35
9,49814,2.9,153,23.7,9,1,3752127.35
2,90091,4.9,268,11.2,1,3,4310255.68
4,55719,1.0,112,18.0,8,1,3402277.71
5,134887,2.7,332,8.8,1,2,3768618.85
8,38919,1.4,161,8.4,4,4,2722353.66
12,78155,3.0,408,17.7,3,5,3834177.78
13,76569,1.1,153,13.6,4,4,2627040.12
11,46328,2.6,369,23.0,7,2,3966212.24
4,206554,1.9,492,23.9,9,4,4759581.13
14,29618,3.1,365,27.7,9,3,4517642.79
0,39675,5.0,204,24.7,1,3,4325847.93
13,237866,4.2,350,9.1,1,1,3098240.81
13,23919,4.4,128,16.2,9,4,3615221.68
13,9173,3.5,466,14.0,4,4,4542109.57
3,114369,1.2,428,16.5,3,2,4477736.24
4,31400,1.8,411,11.5,9,1,5122053.17
11,186517,4.7,310,10.1,5,1,4030953.19
9,75305,2.5,437,19.5,6,4,4354367.91
9,173636,1.4,411,23.8,1,5,3481609.7
4,181886,3.8,167,23.4,1,4,3074515.02
6,215819,2.2,131,17.9,7,4,3450711.67
3,93791,2.1,333,19.5,8,4,4506149.06
0,164034,5.0,182,19.4,8,3,4587514.04
13,220964,4.4,498,23.2,7,1,4364738.26
13,221914,2.6,215,9.1,9,3,3135958.18
4,75533,4.9,285,23.6,1,5,4176455.89
6,192256,3.6,325,20.8,2,2,3892847.74
9,218984,4.0,385,12.4,3,5,3631083.83
9,242488,1.1,385,9.1,5,1,3389066.42
5,108591,1.5,431,10.4,4,2,4168004.71
4,146650,3.5,327,19.5,4,5,4057101.36
3,136060,4.6,263,24.7,8,1,5012561.29
1,154696,3.5,416,15.4,8,5,4855804.51
3,44194,1.5,83,16.3,7,2,3852735.56
14,114903,1.5,373,28.6,1,2,3345497.53
9,136461,4.4,172,12.7,4,5,3401112.05
9,104303,1.6,314,10.3,1,3,3337179.92
2,247188,3.1,314,15.6,5,5,3581920.47
9,118903,1.1,381,24.4,3,5,3368510.85
0,72391,1.3,337,21.8,3,5,4060092.38
7,242501,3.7,293,17.1,4,3,3325444.44
4,149866,3.8,289,29.2,2,4,3926442.67
12,63002,2.4,380,24.2,7,2,4300211.69
3,40531,1.9,481,9.4,4,1,4972698.42
7,188887,4.3,435,24.4,5,2,4680425.46
6,9986,1.9,286,8.5,2,2,3724327.97
1,37298,3.2,73,22.3,6,4,3974167.19
0,6481,4.9,105,12.6,9,2,4795039.48
11,61408,1.6,247,23.3,8,2,4057452.19
10,205339,4.8,456,14.8,8,3,4661976.58
3,126950,1.7,326,27.2,2,3,3565503.27
7,152907,3.3,86,15.4,4,3,2964358.79
11,130355,2.5,268,21.6,8,3,4065289.68
1,32798,4.9,387,14.3,1,3,5040003.91
2,96649,2.1,117,28.2,8,1,4187348.01
11,69887,2.6,131,25.2,3,4,2934563.48
0,24477,4.9,138,13.4,8,5,4618539.5
0,153338,3.1,216,28.9,6,3,4451675.28
12,222400,3.0,428,15.9,7,4,3823162.45
2,222060,2.0,435,22.3,2,5,3933202.56
10,132815,3.8,231,24.3,1,2,3412260.46
4,179598,1.1,296,8.5,6,2,3756095.23
11,242942,1.2,416,29.1,3,4,2934368.65
2,132426,3.4,299,15.6,4,1,4275505.09
0,147961,2.4,439,12.2,9,1,4884098.86
0,29335,4.8,247,26.7,3,4,4676108.42
7,147326,4.6,414,23.5,2,1,4777964.17
9,91610,3.9,479,9.9,2,1,4388067.25
10,16442,4.3,125,10.6,2,2,3200761.36
11,51289,3.7,147,23.7,6,1,3764923.37
12,58747,1.5,339,9.6,2,1,3522826.8
12,42327,4.1,275,28.2,7,4,4327443.99
11,152271,1.8,350,24.3,7,1,3937284.69
14,77827,2.3,297,15.4,7,3,3655089.03
13,111464,4.3,457,16.0,2,3,4176595.5
1,136184,3.1,308,19.1,7,4,4382386.14
12,92051,4.4,357,15.9,8,3,4119690.19
2,155653,1.9,151,25.2,8,2,3682487.36
1,64722,3.4,403,29.4,2,4,5056643.64
2,97036,1.3,319,20.9,5,1,4614373.98
6,233634,3.6,262,17.8,6,3,3688445.24
0,152595,4.1,175,12.9,9,2,4573742.01
9,71960,3.3,258,22.4,6,4,3871510.27
7,24552,2.1,345,23.1,6,4,4393198.97
12,146880,1.1,143,23.1,6,1,2723729.25
9,240419,1.5,79,8.6,9,5,2525925.28
9,208597,3.5,192,27.8,7,3,3413416.62
9,159692,4.7,285,15.4,1,2,3444031.98
13,240637,1.8,359,24.4,1,4,2851101.65
1,5887,3.9,480,24.7,4,3,5707353.96
2,36802,4.5,109,22.3,2,2,3914641.97
8,90024,3.1,262,16.7,3,2,3606073.99
6,231621,3.7,196,21.4,7,4,3411185.28
3,123639,4.3,358,8.9,7,3,4455549.24
9,123248,2.0,140,24.8,3,2,2873818.04
4,86938,2.2,206,10.2,2,4,3249248.92
1,222813,1.0,213,16.7,1,3,3037155.08
12,127746,4.9,458,10.3,9,3,4600195.89
10,31049,4.7,423,26.4,3,4,4771081.14
12,82789,4.1,449,20.1,9,3,4788009.24
7,89526,1.3,476,23.2,4,5,4210356.41
3,143918,2.8,368,23.0,6,2,4786553.96
8,226635,1.4,439,26.5,7,2,3803992.74
4,240808,1.1,414,10.9,6,3,3691051.66
12,51220,3.5,338,22.5,1,4,3682686.83
8,51163,4.8,453,20.7,6,1,5252265.35
3,139837,4.6,477,8.7,6,3,4841691.32
9,122126,3.8,208,12.4,5,1,3521490.94
4,86486,1.4,121,13.9,3,3,3138744.28
8,181342,2.1,86,9.6,3,1,2297549.43
7,80277,2.3,234,15.8,7,3,3968281.84
2,224350,4.1,82,8.6,8,4,3254525.96
0,226311,4.2,259,20.2,3,1,3845128.39
2,109245,2.5,409,12.7,3,5,4401627.83
3,127332,2.7,422,14.3,7,4,4724107.77
1,239231,1.2,431,28.0,7,3,4302416.51
0,27931,2.2,421,19.1,9,1,5451290.15
6,94116,2.8,333,13.9,6,2,4520896.46
7,60633,1.5,381,21.2,7,4,4428853.85
6,216774,2.8,290,12.4,1,1,3476985.91
13,56913,4.4,173,9.6,7,4,3266513.35
4,99776,3.3,408,8.5,2,1,4577963.77
11,30991,1.3,267,28.9,7,2,3668934.05
0,190917,1.8,369,23.9,3,5,3846901.12
6,109092,2.9,428,25.6,9,2,5185991.9
12,234577,2.4,437,29.6,5,3,3650606.94
6,191384,2.4,238,28.5,7,4,3934982.14
8,146633,3.1,218,24.2,8,5,3525239.52
2,152973,3.3,318,23.3,2,4,3910771.65
8,242113,4.2,325,15.4,1,1,3703636.73
13,100556,2.4,111,10.3,7,3,2675719.18
0,67875,4.2,271,20.6,6,3,4924648.22
0,161989,2.4,313,20.7,6,4,4141525.05
13,67120,1.2,226,28.9,2,3,2900649.89
3,138060,3.2,470,17.7,3,4,4738449.74
8,249817,3.4,355,23.2,4,1,3743690.38
5,115041,4.7,351,20.6,3,1,4727286.03
12,133467,3.9,450,11.9,2,4,3826056.17
10,150328,4.7,307,21.0,3,2,3906029.68
2,123490,4.6,88,19.9,6,2,3737630.62
0,223800,3.4,122,18.9,9,1,3846545.74
3,131155,3.1,154,19.3,4,5,3293413.65
11,33230,3.2,342,11.6,6,2,4076964.01
12,241538,4.9,499,18.2,1,4,4168316.46
8,64778,4.1,429,21.3,6,1,5167284.49
2,50833,1.4,282,18.8,3,3,4027270.94
11,27625,4.1,430,18.8,9,3,4918332.26
8,37088,1.7,173,9.7,4,2,3085924.16
6,215722,2.8,261,12.2,7,5,3348391.86
11,177239,1.8,498,15.1,4,2,3935207.94
13,108937,3.8,246,17.2,6,5,3471208.38
14,207363,4.5,216,21.1,7,2,3490551.73
3,201375,2.2,449,27.0,2,3,4285036.22
2,81361,1.3,150,11.5,6,5,3447234.22
9,93229,2.2,262,8.3,8,3,3839205.7
14,140189,3.7,106,17.9,6,4,2702169.59
4,95265,2.3,446,17.5,2,4,4499462.02
4,102718,2.1,395,20.1,4,1,4323785.97
2,65710,1.7,223,26.3,1,3,3753327.29
11,230498,3.0,199,25.7,7,3,3214800.61
8,99876,2.1,128,10.2,8,1,3369667.01
3,203126,3.9,293,28.5,2,4,3866951.78
10,35949,1.3,318,10.4,5,4,3751251.16
4,158619,3.7,309,22.0,8,5,4305507.56
3,217954,2.0,443,22.8,8,5,4738256.73
4,73136,3.0,458,23.0,5,4,5136696.81
6,116541,2.1,362,13.8,8,2,4431043.81
8,200691,3.9,356,15.3,6,3,4006501.51
6,66842,4.8,273,20.1,5,5,4161307.99
12,230875,4.7,168,12.4,4,2,2612219.16
4,237930,3.3,419,8.4,5,5,4133191.72
9,31990,2.9,245,20.4,4,1,3715305.74
9,152265,4.3,331,18.2,1,3,3548482.52
6,35109,3.7,340,22.4,3,5,4389324.17
13,135356,1.7,212,11.2,8,4,2921449.25
14,155305,4.3,258,26.5,7,1,3860224.94
9,249629,2.7,341,11.2,7,1,3778200.4
4,217802,1.8,89,27.6,3,4,2931299.02
2,133133,2.1,402,17.9,9,1,4994887.05
6,170582,2.1,369,20.1,6,3,4001311.8
12,6306,3.1,495,27.7,8,5,5003320.26
10,8849,1.9,115,14.6,8,1,3367772.71
10,17360,1.5,164,12.0,3,3,3225883.19
1,116072,1.5,487,17.8,4,4,4742619.04
14,99767,3.3,133,13.4,6,5,2875399.15
11,181872,3.9,482,19.6,2,4,4251259.29
8,173035,2.3,200,14.1,7,5,3049247.55
9,59330,1.1,78,27.0,2,1,2513036.69
9,56707,1.5,272,21.4,5,1,3765467.88
11,23689,4.7,478,8.0,4,5,4383381.18
0,34084,3.0,367,25.7,9,3,5359582.16
12,45387,2.8,243,15.3,2,3,2902502.08
5,79816,1.2,142,15.0,7,3,3166799.69
6,7642,3.9,153,16.4,7,2,4310513.5
13,47137,3.1,128,21.9,7,3,3357784.53
12,215904,1.8,90,17.7,1,1,2261435.72
7,191633,1.4,475,21.8,8,2,4509430.29
9,67260,2.5,226,11.2,2,3,3179790.17
8,151510,4.3,388,29.3,5,1,4673291.19
1,53442,4.5,398,24.1,2,2,5631476.19
10,108061,3.4,130,13.5,5,1,3358207.71
9,139066,3.9,133,23.9,7,5,3249211.31
1,130844,1.5,394,20.7,6,1,4735069.32
4,249602,3.4,237,10.4,5,2,3540078.86
12,104575,3.7,272,11.9,4,3,3566910.75
4,6813,1.8,198,8.9,8,2,4330044.0
5,98027,4.5,314,25.8,8,3,4937085.34
2,128489,1.8,175,20.1,1,3,3154419.1
7,89381,2.3,390,15.0,2,4,4160509.34
12,60276,3.5,191,10.8,3,5,2809291.01
0,46243,3.6,387,18.6,1,4,4645597.1
5,198984,3.8,251,19.6,3,2,3820266.78
3,65272,1.4,172,23.4,8,4,3746608.59
0,238772,4.4,385,29.3,4,3,4727417.71
14,178123,3.1,371,17.6,7,2,3696432.5
6,214926,2.9,330,16.9,7,4,3914971.07
8,218808,4.9,182,16.1,5,1,3420136.15
12,70618,4.0,475,26.2,1,5,4263002.72
3,6920,1.5,139,11.4,4,1,3516796.62
3,111121,4.0,229,15.6,7,2,4535723.19
5,213291,1.4,309,23.9,5,4,3624451.94
11,81872,1.1,80,8.3,2,3,2237603.47
14,86132,2.6,207,14.4,8,4,3275250.53
2,7093,5.0,236,22.1,2,2,4509057.72
12,17905,1.7,316,12.1,8,2,4008005.1
11,126759,3.7,423,14.7,2,2,4018641.92
5,160423,1.7,100,18.7,5,2,2622019.1
6,35981,3.9,81,17.3,4,4,3382589.96
10,78903,3.0,312,10.3,1,1,3636585.25
9,75821,3.7,177,28.6,8,3,3878122.14
9,114200,1.8,405,9.0,3,3,3826528.07
2,239313,4.0,491,24.5,4,5,4806899.75
6,87289,5.0,392,9.6,4,2,4610615.82
13,121506,3.7,263,18.3,5,2,3629267.5
2,220093,3.0,377,11.9,3,2,4020932.2
12,83513,4.7,202,11.1,9,1,4021480.72
12,155946,1.1,464,10.8,4,2,3609173.76
1,187003,3.9,350,18.0,4,5,4383341.79
11,143746,4.6,360,19.3,6,5,4298285.71
13,55516,1.2,232,10.9,8,1,3325534.16
9,230646,2.8,347,29.5,7,2,4157896.02
3,196758,1.8,490,13.7,4,4,4264381.66
11,230923,3.3,272,18.1,4,4,3067062.62
7,74212,3.6,165,12.8,5,3,3498074.33
12,138498,2.2,292,18.9,5,1,3228804.99
14,135970,2.8,306,24.6,1,4,3134143.45
8,95009,2.1,186,19.5,8,3,3652079.98
6,204570,2.5,261,14.3,5,5,3349232.56
0,166015,1.6,345,13.5,3,3,4195633.06
2,202467,4.5,175,24.7,3,2,4032792.17
12,49816,1.0,73,10.6,4,2,2577744.21
11,9138,4.5,87,16.1,7,5,3396786.74
13,236800,3.3,376,11.3,5,1,3494192.14
8,96176,2.3,89,13.7,1,2,2444248.4
14,80945,3.9,191,11.4,5,2,3253440.52
11,9017,3.0,206,27.5,5,3,3750687.01
0,15451,3.0,149,24.1,6,3,4391913.73
8,199028,1.4,223,20.3,7,3,3081089.04
7,98863,2.6,427,12.9,5,4,4236771.81
0,15278,2.0,94,19.2,2,5,3103924.16
5,226552,1.1,238,19.5,2,1,2925438.19
4,48764,2.4,128,21.0,4,3,3646603.18
5,128030,1.4,370,9.3,1,1,3502196.26
9,137206,2.0,110,29.4,7,3,3410978.73
11,67943,1.4,107,18.2,1,2,2600506.37
12,100667,1.4,186,28.4,3,1,3065185.17
12,59318,1.8,344,8.2,7,4,3895076.42
12,108423,5.0,339,13.4,6,3,4133575.94
14,108998,1.0,196,10.3,7,5,2530877.33
4,65128,3.6,474,24.9,5,2,5257724.65
5,224128,1.6,468,15.0,8,3,4144789.21
4,26869,4.7,72,26.5,6,1,4329503.71
10,238540,1.4,362,26.3,4,3,3306546.71
11,10039,4.8,442,22.7,1,2,4529101.98
4,157353,3.4,499,22.6,2,5,4479009.26
3,117935,1.0,85,23.4,6,5,3049681.47
2,15442,4.6,467,22.8,4,5,5429617.45
2,78788,3.1,334,16.5,3,2,4393220.39
3,124729,2.1,308,23.0,7,3,4298230.56
8,32586,4.1,332,27.7,7,2,4916205.9
1,58053,4.7,467,15.3,2,2,5094539.64
14,186561,2.9,203,28.8,8,3,3300095.71
8,219176,2.3,282,8.3,1,4,2751292.57
0,91346,4.2,84,15.7,7,5,3583763.8
13,72087,3.7,397,10.9,1,1,3658743.51
14,148697,4.6,487,10.8,3,1,4103111.87
14,39397,3.8,429,25.9,3,3,4530867.97
0,63671,2.0,198,28.2,2,1,4071862.61
4,121214,4.7,421,25.1,5,4,5013506.41
5,227857,1.4,191,29.5,4,2,3091883.24
5,71897,2.1,310,12.8,6,5,3907456.71
2,162221,3.1,184,11.1,2,1,3276405.03
6,196102,3.3,266,19.5,4,1,3693232.6
8,205978,1.1,291,26.2,7,3,3733407.41
10,141355,4.1,283,8.9,1,3,3091717.4
11,143682,2.4,473,29.9,3,2,4133489.8
9,179398,2.6,149,21.2,1,5,2642734.06
7,19924,4.2,332,29.5,2,1,4735249.17
5,118143,2.5,204,16.0,9,2,3883489.92
11,115253,1.2,375,18.1,5,5,3696284.01
7,212234,1.7,311,24.6,4,2,3467093.46
11,105297,4.8,455,25.4,4,1,4606720.06
4,5869,1.3,372,13.1,8,3,4885639.8
7,102088,2.4,339,28.5,3,3,4023030.1
9,6014,3.0,356,27.1,4,3,4377278.78
11,15103,3.0,119,8.4,2,4,2792915.46
3,218594,1.0,258,10.8,6,2,3282729.37
9,115317,3.0,366,18.9,9,1,4477263.46
7,232079,2.5,83,18.1,4,2,2822798.27
9,169530,4.9,458,23.6,6,3,5068279.9
11,226677,1.6,301,10.0,4,2,2764993.48
1,87409,2.4,330,22.2,2,5,4074369.21
11,28248,2.7,261,21.6,6,2,3919914.24
11,225232,2.6,482,13.1,7,4,4066908.08
4,179588,3.7,272,19.9,4,4,3711178.15
8,165133,1.9,330,12.9,7,3,3847667.08
3,160242,1.9,182,11.2,8,1,3816172.35
10,13024,3.9,443,20.6,3,5,4641474.77
5,218286,3.0,421,29.5,2,1,4394511.62
14,239864,2.7,105,13.2,5,1,2306592.9
0,90947,1.7,148,15.8,2,5,3390742.38
8,179875,1.8,344,13.6,5,4,3595984.94
0,155368,1.0,347,13.9,6,3,3947814.73
4,96829,1.4,231,16.9,8,2,3737486.58
3,97708,3.2,381,23.4,6,4,4794162.21
12,91664,4.6,86,8.9,4,3,3063380.77
11,154329,2.1,273,29.1,3,4,3270419.82
12,148927,2.3,86,9.0,2,5,2074466.35
12,90178,1.5,271,27.4,1,1,3025602.59
13,106121,2.6,279,27.7,2,5,3161238.45
2,25025,1.1,471,19.5,2,2,4890740.99
12,140530,4.7,498,11.0,5,5,4458281.73
5,68610,3.7,147,20.4,9,1,4269866.35
1,75843,5.0,125,21.8,1,4,3868589.81
2,112237,4.5,149,26.9,4,3,4046770.19
4,220033,2.9,375,20.1,7,2,4569581.76
14,185903,3.1,127,17.0,3,4,2347159.13
8,179499,1.8,87,26.4,8,3,3004890.87
1,229881,2.8,277,29.6,3,1,3849252.7
9,135299,4.6,204,22.2,8,5,4043261.78
7,174578,1.2,401,27.2,2,4,3513203.15
13,10668,4.5,79,21.2,5,3,3307617.75
1,227542,2.4,138,23.2,4,3,3379517.41
10,183267,4.6,410,23.1,9,5,4843099.37
12,78233,4.8,456,23.5,3,4,4529795.41
4,160489,3.7,152,15.1,5,4,3657726.83
6,86982,3.7,178,20.7,9,1,4261661.96
7,111133,2.8,113,21.1,6,4,3165036.98
0,15751,4.3,467,14.9,2,5,5613210.25
5,51218,4.8,201,15.7,1,4,3567133.01
0,131649,4.1,87,24.8,1,1,4031251.66
1,12352,3.5,162,20.8,7,3,4677199.04
14,215124,3.4,363,11.3,2,4,2961907.63
0,93835,4.4,217,26.4,7,5,4701972.21
10,102493,3.2,241,27.4,1,4,3083857.87
4,33927,4.2,120,18.3,4,2,3957673.85
9,177166,3.0,88,12.6,4,1,2767816.93
14,106948,1.2,189,28.8,5,3,3003127.13
8,190194,2.5,393,27.4,1,2,3711821.3
5,34493,2.8,294,13.4,7,5,4281374.68
10,228319,1.6,135,10.1,2,4,2105984.2
10,209611,1.4,210,17.7,2,1,2575397.54
0,36707,3.1,258,22.9,8,4,5014293.3
12,204886,1.3,227,11.9,9,4,2955362.78
0,143368,2.2,167,19.3,6,4,3775052.1
1,161470,4.0,227,17.4,1,4,3559673.32
8,40842,4.9,315,27.6,1,1,4155772.78
2,18261,3.9,413,17.5,7,2,5229765.88
14,81709,5.0,305,19.7,8,5,4199820.17
0,100985,3.8,102,29.0,3,2,3755501.38
4,111616,2.2,430,14.6,9,1,5079483.66
6,192776,3.7,310,14.4,4,5,3931883.23
5,72173,3.8,399,25.6,4,3,4893127.48
11,36781,2.5,407,14.1,3,2,4123103.6
0,18652,1.1,344,26.3,8,1,5170896.34
4,10103,3.8,140,10.1,9,1,4500794.54
14,30500,1.1,382,10.4,1,1,3387257.87
4,105336,3.5,472,27.8,2,5,4818546.24
5,171601,1.7,285,19.9,1,4,3144884.66
2,118499,3.3,148,23.8,4,3,3581071.16
4,154524,3.0,238,13.0,7,5,3697559.02
6,54393,1.1,367,11.7,7,5,4039367.39
4,167246,2.5,249,26.4,6,2,3925187.24
4,200522,3.4,185,15.9,5,3,3650930.38
4,171508,4.4,329,18.0,4,1,3976111.44
9,52406,4.6,329,8.6,8,5,4373722.16
9,68059,2.9,74,16.5,7,3,3292815.07
2,152026,3.9,366,24.9,1,2,4519436.47
0,87722,2.3,177,26.1,6,4,3927494.09
4,17356,2.4,412,23.4,2,3,4859739.67
13,133128,1.8,429,23.2,4,1,3671053.08
8,234571,3.2,186,19.1,5,5,2940291.93
13,7187,2.3,426,19.8,8,4,4416964.73
0,82243,1.3,400,24.3,6,2,4823793.48
2,40098,3.7,400,13.4,2,1,5030661.06
12,228543,3.8,82,13.1,5,4,2395265.45
12,157297,2.4,211,28.9,5,2,3275575.32
3,139678,1.3,257,8.6,6,1,3873863.59
13,62620,2.7,350,11.1,1,5,3148702.74
0,168900,2.8,184,20.5,8,2,4117590.51
0,131270,3.7,497,24.2,3,4,5404600.19
7,162561,2.3,305,19.8,5,1,3900053.44
1,19387,3.7,407,15.8,7,3,5188592.45
11,74463,4.5,79,29.5,3,1,3156657.2
14,207904,1.9,268,23.5,6,4,3096577.93
7,232052,4.9,321,26.3,5,4,3914922.88
6,247998,2.5,119,8.9,7,3,2774557.49
9,248501,2.1,497,13.2,3,4,3748992.33
9,138663,2.7,211,16.2,2,1,3149054.23
1,246503,1.4,340,12.0,4,2,3944973.64
5,184588,1.5,85,9.6,3,1,2192643.39
5,96683,2.7,71,13.0,4,4,3017243.08
2,67061,4.0,227,19.7,7,3,4489929.57
10,240497,4.6,99,23.3,5,3,3119560.23
1,202808,3.7,151,25.0,4,5,3491231.93
11,86257,1.4,100,8.9,6,3,2585731.61
0,66753,3.7,305,17.4,7,3,4896129.51
5,89774,3.5,402,10.7,5,4,4390006.9
11,147159,4.2,217,17.5,7,2,3596386.1
4,166888,4.3,246,17.5,3,2,3867492.65
13,28408,4.5,439,19.0,7,4,4992521.86
13,129116,2.7,104,27.6,3,3,2534949.52
10,241348,3.8,92,25.7,6,1,2890331.39
8,136208,2.1,175,22.0,8,2,3479353.78
0,22413,5.0,166,27.5,6,4,4709770.41
14,118650,1.7,299,22.9,3,1,3488416.69
14,64500,1.0,296,26.0,5,3,3235932.21
6,89514,1.6,440,20.4,9,4,5110321.94
14,61358,4.1,169,19.6,8,2,3711770.9
4,71197,2.8,124,23.9,6,1,3694860.08
4,236848,2.8,264,8.4,9,1,3863367.73
13,228861,4.8,77,23.2,2,2,2192949.54
1,228492,4.7,493,28.6,9,1,5757526.29
10,168926,2.2,384,23.7,6,2,4158452.29
2,81240,1.8,197,8.8,9,4,3934943.35
6,240595,4.4,101,16.3,4,5,2979136.11
5,226135,4.6,162,25.8,5,3,3668868.09
11,21322,3.2,76,29.1,2,4,3104054.17
1,118053,3.5,327,16.1,3,3,4198380.32
5,11968,2.0,410,26.5,1,3,4554028.33
1,32518,4.2,459,27.0,4,2,5852462.39
1,56925,3.5,289,10.7,2,5,4470519.87
1,195920,3.0,309,26.6,2,3,4230288.93
13,116900,1.2,175,15.1,1,3,2317520.71
14,98422,4.7,105,21.1,2,4,2602443.02
10,6700,3.5,485,19.9,4,5,4585906.55
2,98782,1.8,114,22.6,6,5,3396677.75
14,237076,3.4,367,24.3,7,3,3982260.36
1,28199,3.7,378,17.7,7,5,5039347.54
3,180661,3.1,435,27.5,7,4,4875456.58
8,168187,3.9,78,25.8,4,2,3217553.57
5,198006,3.3,156,25.3,5,3,2930632.07
0,190388,4.8,439,18.1,3,1,4870824.12
7,10520,1.2,400,8.8,1,3,4129415.68
14,114814,1.4,246,18.8,8,3,3389993.37
11,172527,1.7,199,27.8,7,2,3398865.68
13,222537,3.8,264,12.2,9,1,3454464.83
6,128364,3.6,80,29.6,4,1,3624633.24
9,177677,4.6,375,25.8,5,1,4319427.77
2,19955,3.9,488,23.6,5,2,5651867.18
0,180121,3.0,191,22.9,7,5,4041340.87
4,149989,5.0,468,20.9,9,1,5730465.99
12,206365,2.1,304,23.9,8,5,3487437.2
3,214653,4.3,400,17.3,7,4,4639401.58
9,69925,2.7,100,26.6,1,2,2638087.38
7,112216,3.6,417,23.3,6,5,4591204.92
0,75269,3.9,481,25.0,9,1,5699918.65
9,167026,3.5,293,25.4,7,1,4207058.9
0,232743,1.6,222,10.0,1,5,2770971.97
11,208689,2.8,281,9.2,9,5,3356003.67
3,46458,3.2,161,25.6,3,4,3707896.1
7,94037,4.4,478,13.7,9,2,5412290.85
4,157185,2.8,400,20.8,4,3,4225929.44
1,104977,4.7,417,17.8,9,4,5504500.76
5,248694,2.8,198,8.5,8,4,3335100.31
4,226298,3.2,266,8.9,7,4,3714471.51
1,48939,4.2,111,26.2,4,1,4235084.35
12,34345,3.3,435,21.4,9,5,4541591.96
13,182385,4.8,487,19.5,4,2,4212461.67
10,115107,3.6,297,28.8,1,1,3967700.36
10,126866,3.1,263,11.8,6,4,3275421.11
10,228437,1.1,87,13.7,4,2,2431141.17
2,236670,2.7,402,24.6,3,1,4302325.58
14,74166,2.2,312,25.1,5,3,3460430.09
8,183933,4.0,458,16.9,3,4,4352873.28
6,102406,1.8,345,28.9,9,1,4575946.99
6,54298,1.8,196,28.6,6,1,3984835.52
14,183293,1.8,144,8.3,3,4,2211083.22
10,49942,1.5,131,11.8,5,3,2998162.28
5,8453,2.2,357,26.0,8,5,4822615.02
7,107811,4.5,255,15.4,8,3,4385761.72
3,59935,4.1,247,10.1,6,4,4293706.1
7,127439,3.9,235,25.3,5,5,3920847.2
3,179442,4.2,252,18.0,5,1,4014757.25
7,240004,2.1,97,18.8,1,3,2466855.41
8,13328,4.5,399,12.1,2,3,4464085.02
2,20534,1.5,316,22.5,4,5,4256475.27
2,90280,2.3,406,20.1,6,1,4861627.34
10,220997,3.3,91,12.5,7,3,2823425.63
12,41320,1.4,496,15.5,1,5,3952658.54
1,54170,3.9,489,21.1,8,3,5633179.57
12,105546,2.5,165,28.3,1,1,2897469.6
9,85201,4.1,191,28.2,9,1,4314875.31
2,239473,3.0,319,14.3,4,2,3977529.51
2,13640,1.7,448,24.2,7,5,5066346.13
4,236324,3.9,377,25.1,6,4,4332734.24
4,227129,2.0,489,25.8,9,3,5004528.33
